$GPRMC,005222.140,A,3541.2832,N,13949.6907,E,1.45,301.61,230810,,,A*67
$GPRMC,005226.115,A,3541.2857,N,13949.6863,E,2.33,269.58,230810,,,A*64
$GPRMC,005229.174,A,3541.2806,N,13949.6854,E,2.90,266.24,230810,,,A*61
$GPRMC,005232.277,A,3541.2777,N,13949.6754,E,1.52,254.13,230810,,,A*65
$GPRMC,005236.380,A,3541.2809,N,13949.6802,E,3.18,291.77,230810,,,A*65
$GPRMC,005239.441,A,3541.2797,N,13949.6683,E,2.36,290.71,230810,,,A*65
$GPRMC,005242.557,A,3541.3025,N,13949.6732,E,0.62,323.16,230810,,,A*60
$GPRMC,005250.000,A,3541.2761,N,13949.6787,E,0.94,354.64,230810,,,A*60
$GPRMC,005256.383,A,3541.2807,N,13949.6784,E,4.77,112.96,230810,,,A*66
$GPRMC,005302.351,A,3541.2774,N,13949.6821,E,2.60,76.90,230810,,,A*57
$GPRMC,005308.505,A,3541.2941,N,13949.6647,E,2.03,355.16,230810,,,A*65
$GPRMC,005317.957,A,3541.2980,N,13949.6588,E,3.75,339.31,230810,,,A*62
$GPRMC,005323.910,A,3541.3011,N,13949.6649,E,1.89,37.89,230810,,,A*57
$GPRMC,005330.166,A,3541.3493,N,13949.5745,E,7.30,286.75,230810,,,A*63
$GPRMC,005334.609,A,3541.3018,N,13949.6542,E,2.49,260.18,230810,,,A*60
$GPRMC,005339.580,A,3541.3054,N,13949.6461,E,2.78,273.84,230810,,,A*62
$GPRMC,005344.544,A,3541.3031,N,13949.6490,E,0.85,95.86,230810,,,A*55
$GPRMC,005352.808,A,3541.3022,N,13949.6215,E,2.88,262.71,230810,,,A*63
$GPRMC,005356.868,A,3541.3019,N,13949.6424,E,1.71,207.92,230810,,,A*66
$GPRMC,005403.028,A,3541.3052,N,13949.6380,E,4.24,132.20,230810,,,A*62
$GPRMC,005410.152,A,3541.3067,N,13949.6273,E,3.40,83.18,230810,,,A*52
$GPRMC,005419.900,A,3541.3204,N,13949.6241,E,2.14,347.27,230810,,,A*65
$GPRMC,005426.874,A,3541.3244,N,13949.6312,E,3.69,87.86,230810,,,A*57
$GPRMC,005434.296,A,3541.3275,N,13949.6309,E,2.17,63.76,230810,,,A*57
$GPRMC,005502.723,A,3541.3313,N,13949.5899,E,2.77,255.83,230810,,,A*63
$GPRMC,005506.784,A,3541.3322,N,13949.5918,E,2.92,258.86,230810,,,A*63
$GPRMC,005512.932,A,3541.3510,N,13949.5927,E,1.24,55.22,230810,,,A*51
$GPRMC,005519.961,A,3541.3550,N,13949.5905,E,3.46,351.28,230810,,,A*63
$GPRMC,005527.387,A,3541.3684,N,13949.6052,E,3.50,30.17,230810,,,A*51
$GPRMC,005537.825,A,3541.3459,N,13949.5974,E,3.61,6.70,230810,,,A*69
$GPRMC,005546.634,A,3541.3854,N,13949.6016,E,3.95,357.49,230810,,,A*68
$GPRMC,005619.015,A,3541.3463,N,13949.5598,E,3.44,358.55,230810,,,A*62
$GPRMC,005625.355,A,3541.3998,N,13949.6261,E,6.22,197.07,230810,,,A*62
$GPRMC,005636.403,A,3541.3896,N,13949.5868,E,3.36,290.79,230810,,,A*66
$GPRMC,005647.369,A,3541.3878,N,13949.6268,E,1.98,343.71,230810,,,A*63
$GPRMC,011812.118,A,3541.7683,N,13946.5704,E,3.78,312.86,230810,,,A*61
$GPRMC,011818.372,A,3541.7846,N,13946.5557,E,3.62,346.05,230810,,,A*67
$GPRMC,011824.801,A,3541.7983,N,13946.5328,E,2.70,353.77,230810,,,A*62
$GPRMC,011830.862,A,3541.7998,N,13946.5485,E,3.55,68.73,230810,,,A*51
$GPRMC,011836.923,A,3541.8070,N,13946.5414,E,3.90,79.71,230810,,,A*50
$GPRMC,011841.979,A,3541.8106,N,13946.5406,E,2.98,60.80,230810,,,A*53
$GPRMC,011848.040,A,3541.8451,N,13946.5847,E,5.43,45.99,230810,,,A*59
$GPRMC,011854.560,A,3541.8519,N,13946.5769,E,2.55,18.33,230810,,,A*55
$GPRMC,011857.532,A,3541.8525,N,13946.5815,E,2.67,29.48,230810,,,A*55
$GPRMC,011901.626,A,3541.8552,N,13946.5806,E,2.31,6.98,230810,,,A*60
$GPRMC,011907.879,A,3541.8506,N,13946.6062,E,3.07,81.36,230810,,,A*55
$GPRMC,011914.929,A,3541.8586,N,13946.6019,E,4.06,66.84,230810,,,A*51
$GPRMC,011922.000,A,3541.8616,N,13946.5950,E,2.52,91.38,230810,,,A*53
$GPRMC,011929.432,A,3541.8673,N,13946.6061,E,3.11,71.74,230810,,,A*56
$GPRMC,011932.863,A,3541.8754,N,13946.5916,E,1.82,25.57,230810,,,A*52
$GPRMC,011943.277,A,3541.8747,N,13946.5666,E,1.44,114.85,230810,,,A*67
$GPRMC,011947.334,A,3541.8738,N,13946.5741,E,0.33,81.19,230810,,,A*50
$GPRMC,011953.493,A,3541.8648,N,13946.5474,E,5.48,15.04,230810,,,A*54
$GPRMC,011957.927,A,3541.8611,N,13946.5570,E,3.23,73.50,230810,,,A*51
$GPRMC,012007.993,A,3541.8682,N,13946.5661,E,3.24,2.28,230810,,,A*66
$GPRMC,012014.240,A,3541.8734,N,13946.5709,E,2.95,50.26,230810,,,A*50
$GPRMC,012024.861,A,3541.8816,N,13946.5667,E,1.02,19.45,230810,,,A*59
$GPRMC,012031.110,A,3541.8942,N,13946.5363,E,1.75,341.69,230810,,,A*63
$GPRMC,012037.841,A,3541.8915,N,13946.5431,E,0.65,50.46,230810,,,A*54
$GPRMC,012044.471,A,3541.9005,N,13946.5590,E,4.08,196.28,230810,,,A*60
$GPRMC,012055.896,A,3541.8871,N,13946.5484,E,2.15,255.21,230810,,,A*64
$GPRMC,012145.951,A,3541.8933,N,13946.3779,E,3.11,295.35,230810,,,A*62
$GPRMC,012152.911,A,3541.9030,N,13946.3889,E,1.26,325.03,230810,,,A*62
$GPRMC,012159.741,A,3541.9139,N,13946.4138,E,0.90,217.40,230810,,,A*65
$GPRMC,012211.172,A,3541.9460,N,13946.5253,E,2.91,31.02,230810,,,A*59
$GPRMC,012219.142,A,3541.9189,N,13946.4496,E,1.51,330.02,230810,,,A*63
$GPRMC,012226.393,A,3541.9429,N,13946.4833,E,2.73,270.38,230810,,,A*62
$GPRMC,012313.807,A,3541.9084,N,13946.5029,E,2.20,174.59,230810,,,A*64
$GPRMC,012433.382,A,3541.9074,N,13946.4099,E,1.48,264.63,230810,,,A*64
$GPRMC,012443.141,A,3541.9073,N,13946.4073,E,0.36,122.01,230810,,,A*60
$GPRMC,012450.195,A,3541.9104,N,13946.4045,E,0.67,276.18,230810,,,A*61
$GPRMC,012457.419,A,3541.9097,N,13946.4055,E,1.41,290.29,230810,,,A*62
$GPRMC,012505.118,A,3541.9074,N,13946.3894,E,1.44,255.29,230810,,,A*63
$GPRMC,012512.037,A,3541.9032,N,13946.3941,E,0.22,143.86,230810,,,A*62
$GPRMC,012519.115,A,3541.9175,N,13946.3756,E,2.82,4.89,230810,,,A*67
$GPRMC,012527.473,A,3541.9212,N,13946.3673,E,1.70,316.88,230810,,,A*64
$GPRMC,012800.870,A,3541.9248,N,13946.2997,E,2.94,36.34,230810,,,A*57
$GPRMC,013204.806,A,3541.9455,N,13946.3623,E,1.52,300.49,230810,,,A*67
$GPRMC,013211.054,A,3541.9450,N,13946.3506,E,1.77,144.40,230810,,,A*61
$GPRMC,013217.708,A,3541.9599,N,13946.3725,E,0.36,94.34,230810,,,A*55
$GPRMC,013224.349,A,3541.9630,N,13946.3871,E,0.47,110.43,230810,,,A*61
$GPRMC,013231.091,A,3541.9654,N,13946.3955,E,0.66,228.78,230810,,,A*65
$GPRMC,013234.540,A,3541.9604,N,13946.4000,E,0.60,1.38,230810,,,A*69
$GPRMC,013250.660,A,3541.9677,N,13946.4065,E,1.00,235.16,230810,,,A*63
$GPRMC,013312.210,A,3541.9645,N,13946.3853,E,1.04,121.29,230810,,,A*62
$GPRMC,013319.660,A,3541.9561,N,13946.3641,E,1.83,102.45,230810,,,A*66
$GPRMC,013849.738,A,3541.8947,N,13946.3270,E,0.34,151.33,230810,,,A*61
$GPRMC,013856.697,A,3541.8957,N,13946.3419,E,1.79,202.09,230810,,,A*67
$GPRMC,013903.696,A,3541.8948,N,13946.3266,E,0.73,92.69,230810,,,A*51
$GPRMC,013909.152,A,3541.8945,N,13946.3294,E,1.20,206.05,230810,,,A*66
$GPRMC,013918.114,A,3541.8932,N,13946.3499,E,2.51,116.72,230810,,,A*68
